test_site,ji,Model_Type,model_name,house_num,house_name,constraints,prob
Bafodia,0,NullSmart,Buildings,0,All,Spatial + in/out,0.6022099447513812
Bafodia,0,NullRandom,Random,0,All,Spatial + in/out,0.5376344086021505
Bafodia,0,Model,BRT,0,All,Spatial + in/out,0.6575
Bafodia,0,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,1,NullSmart,Buildings,0,All,Spatial + in/out,0.6777251184834123
Bafodia,1,NullRandom,Random,0,All,Spatial + in/out,0.51010101010101
Bafodia,1,Model,BRT,0,All,Spatial + in/out,0.6608910891089109
Bafodia,1,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,2,NullSmart,Buildings,0,All,Spatial + in/out,0.6894736842105263
Bafodia,2,NullRandom,Random,0,All,Spatial + in/out,0.47715736040609136
Bafodia,2,Model,BRT,0,All,Spatial + in/out,0.6572890025575447
Bafodia,2,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,3,NullSmart,Buildings,0,All,Spatial + in/out,0.6844660194174758
Bafodia,3,NullRandom,Random,0,All,Spatial + in/out,0.5175879396984925
Bafodia,3,Model,BRT,0,All,Spatial + in/out,0.6840796019900498
Bafodia,3,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,4,NullSmart,Buildings,0,All,Spatial + in/out,0.6210526315789474
Bafodia,4,NullRandom,Random,0,All,Spatial + in/out,0.4975124378109453
Bafodia,4,Model,BRT,0,All,Spatial + in/out,0.6842105263157895
Bafodia,4,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,5,NullSmart,Buildings,0,All,Spatial + in/out,0.6618357487922706
Bafodia,5,NullRandom,Random,0,All,Spatial + in/out,0.4801980198019802
Bafodia,5,Model,BRT,0,All,Spatial + in/out,0.6330049261083743
Bafodia,5,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,6,NullSmart,Buildings,0,All,Spatial + in/out,0.6456310679611651
Bafodia,6,NullRandom,Random,0,All,Spatial + in/out,0.5573770491803278
Bafodia,6,Model,BRT,0,All,Spatial + in/out,0.6590330788804071
Bafodia,6,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,7,NullSmart,Buildings,0,All,Spatial + in/out,0.6318407960199005
Bafodia,7,NullRandom,Random,0,All,Spatial + in/out,0.5458937198067633
Bafodia,7,Model,BRT,0,All,Spatial + in/out,0.6211764705882353
Bafodia,7,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,8,NullSmart,Buildings,0,All,Spatial + in/out,0.6798029556650246
Bafodia,8,NullRandom,Random,0,All,Spatial + in/out,0.5857142857142857
Bafodia,8,Model,BRT,0,All,Spatial + in/out,0.6732673267326733
Bafodia,8,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,9,NullSmart,Buildings,0,All,Spatial + in/out,0.6732673267326733
Bafodia,9,NullRandom,Random,0,All,Spatial + in/out,0.4358974358974359
Bafodia,9,Model,BRT,0,All,Spatial + in/out,0.6472019464720195
Bafodia,9,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,10,NullSmart,Buildings,0,All,Spatial + in/out,0.6308411214953271
Bafodia,10,NullRandom,Random,0,All,Spatial + in/out,0.45145631067961167
Bafodia,10,Model,BRT,0,All,Spatial + in/out,0.6298076923076923
Bafodia,10,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,11,NullSmart,Buildings,0,All,Spatial + in/out,0.574468085106383
Bafodia,11,NullRandom,Random,0,All,Spatial + in/out,0.47029702970297027
Bafodia,11,Model,BRT,0,All,Spatial + in/out,0.5965346534653465
Bafodia,11,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,12,NullSmart,Buildings,0,All,Spatial + in/out,0.6443298969072165
Bafodia,12,NullRandom,Random,0,All,Spatial + in/out,0.5202020202020202
Bafodia,12,Model,BRT,0,All,Spatial + in/out,0.6781609195402298
Bafodia,12,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,13,NullSmart,Buildings,0,All,Spatial + in/out,0.6581632653061225
Bafodia,13,NullRandom,Random,0,All,Spatial + in/out,0.4931506849315068
Bafodia,13,Model,BRT,0,All,Spatial + in/out,0.6399026763990268
Bafodia,13,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,14,NullSmart,Buildings,0,All,Spatial + in/out,0.6391752577319587
Bafodia,14,NullRandom,Random,0,All,Spatial + in/out,0.5
Bafodia,14,Model,BRT,0,All,Spatial + in/out,0.6337662337662338
Bafodia,14,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,15,NullSmart,Buildings,0,All,Spatial + in/out,0.71875
Bafodia,15,NullRandom,Random,0,All,Spatial + in/out,0.4585365853658537
Bafodia,15,Model,BRT,0,All,Spatial + in/out,0.6706730769230769
Bafodia,15,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,16,NullSmart,Buildings,0,All,Spatial + in/out,0.59375
Bafodia,16,NullRandom,Random,0,All,Spatial + in/out,0.4639175257731959
Bafodia,16,Model,BRT,0,All,Spatial + in/out,0.6494845360824743
Bafodia,16,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,17,NullSmart,Buildings,0,All,Spatial + in/out,0.5641025641025641
Bafodia,17,NullRandom,Random,0,All,Spatial + in/out,0.5376884422110553
Bafodia,17,Model,BRT,0,All,Spatial + in/out,0.6826923076923077
Bafodia,17,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,18,NullSmart,Buildings,0,All,Spatial + in/out,0.7129186602870813
Bafodia,18,NullRandom,Random,0,All,Spatial + in/out,0.5
Bafodia,18,Model,BRT,0,All,Spatial + in/out,0.6612903225806451
Bafodia,18,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,19,NullSmart,Buildings,0,All,Spatial + in/out,0.6519607843137255
Bafodia,19,NullRandom,Random,0,All,Spatial + in/out,0.43315508021390375
Bafodia,19,Model,BRT,0,All,Spatial + in/out,0.6641604010025063
Bafodia,19,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,20,NullSmart,Buildings,0,All,Spatial + in/out,0.6105263157894737
Bafodia,20,NullRandom,Random,0,All,Spatial + in/out,0.5519125683060109
Bafodia,20,Model,BRT,0,All,Spatial + in/out,0.6570048309178744
Bafodia,20,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,21,NullSmart,Buildings,0,All,Spatial + in/out,0.7258883248730964
Bafodia,21,NullRandom,Random,0,All,Spatial + in/out,0.5515463917525774
Bafodia,21,Model,BRT,0,All,Spatial + in/out,0.6391752577319587
Bafodia,21,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,22,NullSmart,Buildings,0,All,Spatial + in/out,0.6561085972850679
Bafodia,22,NullRandom,Random,0,All,Spatial + in/out,0.4793814432989691
Bafodia,22,Model,BRT,0,All,Spatial + in/out,0.6945812807881774
Bafodia,22,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,23,NullSmart,Buildings,0,All,Spatial + in/out,0.6731707317073171
Bafodia,23,NullRandom,Random,0,All,Spatial + in/out,0.4697674418604651
Bafodia,23,Model,BRT,0,All,Spatial + in/out,0.6430379746835443
Bafodia,23,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,24,NullSmart,Buildings,0,All,Spatial + in/out,0.5618556701030928
Bafodia,24,NullRandom,Random,0,All,Spatial + in/out,0.4838709677419355
Bafodia,24,Model,BRT,0,All,Spatial + in/out,0.6203208556149733
Bafodia,24,TS,Optimal,0,All,Spatial + in/out,1
Bafodia,0,NullSmart,Buildings,1,Inside,Spatial + in/out,0.34444444444444444
Bafodia,0,NullRandom,Random,1,Inside,Spatial + in/out,0.5108695652173914
Bafodia,0,Model,BRT,1,Inside,Spatial + in/out,0.44623655913978494
Bafodia,0,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,1,NullSmart,Buildings,1,Inside,Spatial + in/out,0.47959183673469385
Bafodia,1,NullRandom,Random,1,Inside,Spatial + in/out,0.4583333333333333
Bafodia,1,Model,BRT,1,Inside,Spatial + in/out,0.42696629213483145
Bafodia,1,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,2,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4418604651162791
Bafodia,2,NullRandom,Random,1,Inside,Spatial + in/out,0.4482758620689655
Bafodia,2,Model,BRT,1,Inside,Spatial + in/out,0.4486486486486487
Bafodia,2,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,3,NullSmart,Buildings,1,Inside,Spatial + in/out,0.43010752688172044
Bafodia,3,NullRandom,Random,1,Inside,Spatial + in/out,0.51
Bafodia,3,Model,BRT,1,Inside,Spatial + in/out,0.43820224719101125
Bafodia,3,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,4,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4567901234567901
Bafodia,4,NullRandom,Random,1,Inside,Spatial + in/out,0.422680412371134
Bafodia,4,Model,BRT,1,Inside,Spatial + in/out,0.44886363636363635
Bafodia,4,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,5,NullSmart,Buildings,1,Inside,Spatial + in/out,0.45977011494252873
Bafodia,5,NullRandom,Random,1,Inside,Spatial + in/out,0.632183908045977
Bafodia,5,Model,BRT,1,Inside,Spatial + in/out,0.533678756476684
Bafodia,5,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,6,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5056179775280899
Bafodia,6,NullRandom,Random,1,Inside,Spatial + in/out,0.611764705882353
Bafodia,6,Model,BRT,1,Inside,Spatial + in/out,0.41818181818181815
Bafodia,6,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,7,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4942528735632184
Bafodia,7,NullRandom,Random,1,Inside,Spatial + in/out,0.5113636363636364
Bafodia,7,Model,BRT,1,Inside,Spatial + in/out,0.43103448275862066
Bafodia,7,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,8,NullSmart,Buildings,1,Inside,Spatial + in/out,0.43157894736842106
Bafodia,8,NullRandom,Random,1,Inside,Spatial + in/out,0.5638297872340425
Bafodia,8,Model,BRT,1,Inside,Spatial + in/out,0.358695652173913
Bafodia,8,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,9,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5050505050505051
Bafodia,9,NullRandom,Random,1,Inside,Spatial + in/out,0.4787234042553192
Bafodia,9,Model,BRT,1,Inside,Spatial + in/out,0.46236559139784944
Bafodia,9,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,10,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4318181818181818
Bafodia,10,NullRandom,Random,1,Inside,Spatial + in/out,0.43529411764705883
Bafodia,10,Model,BRT,1,Inside,Spatial + in/out,0.47058823529411764
Bafodia,10,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,11,NullSmart,Buildings,1,Inside,Spatial + in/out,0.42528735632183906
Bafodia,11,NullRandom,Random,1,Inside,Spatial + in/out,0.43529411764705883
Bafodia,11,Model,BRT,1,Inside,Spatial + in/out,0.42857142857142855
Bafodia,11,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,12,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5494505494505495
Bafodia,12,NullRandom,Random,1,Inside,Spatial + in/out,0.5
Bafodia,12,Model,BRT,1,Inside,Spatial + in/out,0.42934782608695654
Bafodia,12,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,13,NullSmart,Buildings,1,Inside,Spatial + in/out,0.47368421052631576
Bafodia,13,NullRandom,Random,1,Inside,Spatial + in/out,0.5512820512820513
Bafodia,13,Model,BRT,1,Inside,Spatial + in/out,0.43915343915343913
Bafodia,13,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,14,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4891304347826087
Bafodia,14,NullRandom,Random,1,Inside,Spatial + in/out,0.5402298850574713
Bafodia,14,Model,BRT,1,Inside,Spatial + in/out,0.42196531791907516
Bafodia,14,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,15,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4519230769230769
Bafodia,15,NullRandom,Random,1,Inside,Spatial + in/out,0.5048543689320388
Bafodia,15,Model,BRT,1,Inside,Spatial + in/out,0.4777777777777778
Bafodia,15,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,16,NullSmart,Buildings,1,Inside,Spatial + in/out,0.44554455445544555
Bafodia,16,NullRandom,Random,1,Inside,Spatial + in/out,0.40860215053763443
Bafodia,16,Model,BRT,1,Inside,Spatial + in/out,0.40217391304347827
Bafodia,16,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,17,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4777777777777778
Bafodia,17,NullRandom,Random,1,Inside,Spatial + in/out,0.4791666666666667
Bafodia,17,Model,BRT,1,Inside,Spatial + in/out,0.3489583333333333
Bafodia,17,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,18,NullSmart,Buildings,1,Inside,Spatial + in/out,0.45652173913043476
Bafodia,18,NullRandom,Random,1,Inside,Spatial + in/out,0.5172413793103449
Bafodia,18,Model,BRT,1,Inside,Spatial + in/out,0.3862433862433862
Bafodia,18,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,19,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5638297872340425
Bafodia,19,NullRandom,Random,1,Inside,Spatial + in/out,0.4065934065934066
Bafodia,19,Model,BRT,1,Inside,Spatial + in/out,0.4550561797752809
Bafodia,19,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,20,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4948453608247423
Bafodia,20,NullRandom,Random,1,Inside,Spatial + in/out,0.5164835164835165
Bafodia,20,Model,BRT,1,Inside,Spatial + in/out,0.49171270718232046
Bafodia,20,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,21,NullSmart,Buildings,1,Inside,Spatial + in/out,0.3829787234042553
Bafodia,21,NullRandom,Random,1,Inside,Spatial + in/out,0.53
Bafodia,21,Model,BRT,1,Inside,Spatial + in/out,0.3870967741935484
Bafodia,21,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,22,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4897959183673469
Bafodia,22,NullRandom,Random,1,Inside,Spatial + in/out,0.6265060240963856
Bafodia,22,Model,BRT,1,Inside,Spatial + in/out,0.4127906976744186
Bafodia,22,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,23,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5
Bafodia,23,NullRandom,Random,1,Inside,Spatial + in/out,0.4835164835164835
Bafodia,23,Model,BRT,1,Inside,Spatial + in/out,0.41968911917098445
Bafodia,23,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,24,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4742268041237113
Bafodia,24,NullRandom,Random,1,Inside,Spatial + in/out,0.5054945054945055
Bafodia,24,Model,BRT,1,Inside,Spatial + in/out,0.43147208121827413
Bafodia,24,TS,Optimal,1,Inside,Spatial + in/out,1
Bafodia,0,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6082474226804123
Bafodia,0,NullRandom,Random,2,Outside,Spatial + in/out,0.37272727272727274
Bafodia,0,Model,BRT,2,Outside,Spatial + in/out,0.55
Bafodia,0,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,1,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6774193548387096
Bafodia,1,NullRandom,Random,2,Outside,Spatial + in/out,0.4725274725274725
Bafodia,1,Model,BRT,2,Outside,Spatial + in/out,0.515
Bafodia,1,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,2,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5555555555555556
Bafodia,2,NullRandom,Random,2,Outside,Spatial + in/out,0.49504950495049505
Bafodia,2,Model,BRT,2,Outside,Spatial + in/out,0.5166666666666667
Bafodia,2,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,3,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6699029126213593
Bafodia,3,NullRandom,Random,2,Outside,Spatial + in/out,0.6129032258064516
Bafodia,3,Model,BRT,2,Outside,Spatial + in/out,0.6069651741293532
Bafodia,3,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,4,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5544554455445545
Bafodia,4,NullRandom,Random,2,Outside,Spatial + in/out,0.5473684210526316
Bafodia,4,Model,BRT,2,Outside,Spatial + in/out,0.6464088397790055
Bafodia,4,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,5,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5463917525773195
Bafodia,5,NullRandom,Random,2,Outside,Spatial + in/out,0.4943820224719101
Bafodia,5,Model,BRT,2,Outside,Spatial + in/out,0.6192893401015228
Bafodia,5,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,6,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5263157894736842
Bafodia,6,NullRandom,Random,2,Outside,Spatial + in/out,0.5425531914893617
Bafodia,6,Model,BRT,2,Outside,Spatial + in/out,0.5027932960893855
Bafodia,6,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,7,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5370370370370371
Bafodia,7,NullRandom,Random,2,Outside,Spatial + in/out,0.3595505617977528
Bafodia,7,Model,BRT,2,Outside,Spatial + in/out,0.5775401069518716
Bafodia,7,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,8,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6385542168674698
Bafodia,8,NullRandom,Random,2,Outside,Spatial + in/out,0.4954954954954955
Bafodia,8,Model,BRT,2,Outside,Spatial + in/out,0.625
Bafodia,8,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,9,NullSmart,Buildings,2,Outside,Spatial + in/out,0.49504950495049505
Bafodia,9,NullRandom,Random,2,Outside,Spatial + in/out,0.53125
Bafodia,9,Model,BRT,2,Outside,Spatial + in/out,0.6043956043956044
Bafodia,9,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,10,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5257731958762887
Bafodia,10,NullRandom,Random,2,Outside,Spatial + in/out,0.4583333333333333
Bafodia,10,Model,BRT,2,Outside,Spatial + in/out,0.582089552238806
Bafodia,10,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,11,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6219512195121951
Bafodia,11,NullRandom,Random,2,Outside,Spatial + in/out,0.45454545454545453
Bafodia,11,Model,BRT,2,Outside,Spatial + in/out,0.5621890547263682
Bafodia,11,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,12,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6704545454545454
Bafodia,12,NullRandom,Random,2,Outside,Spatial + in/out,0.5384615384615384
Bafodia,12,Model,BRT,2,Outside,Spatial + in/out,0.5918367346938775
Bafodia,12,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,13,NullSmart,Buildings,2,Outside,Spatial + in/out,0.550561797752809
Bafodia,13,NullRandom,Random,2,Outside,Spatial + in/out,0.5851063829787234
Bafodia,13,Model,BRT,2,Outside,Spatial + in/out,0.6171428571428571
Bafodia,13,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,14,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5531914893617021
Bafodia,14,NullRandom,Random,2,Outside,Spatial + in/out,0.45555555555555555
Bafodia,14,Model,BRT,2,Outside,Spatial + in/out,0.5276381909547738
Bafodia,14,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,15,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5934065934065934
Bafodia,15,NullRandom,Random,2,Outside,Spatial + in/out,0.4774774774774775
Bafodia,15,Model,BRT,2,Outside,Spatial + in/out,0.601010101010101
Bafodia,15,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,16,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6666666666666666
Bafodia,16,NullRandom,Random,2,Outside,Spatial + in/out,0.5555555555555556
Bafodia,16,Model,BRT,2,Outside,Spatial + in/out,0.5243243243243243
Bafodia,16,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,17,NullSmart,Buildings,2,Outside,Spatial + in/out,0.56
Bafodia,17,NullRandom,Random,2,Outside,Spatial + in/out,0.5483870967741935
Bafodia,17,Model,BRT,2,Outside,Spatial + in/out,0.5215311004784688
Bafodia,17,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,18,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6363636363636364
Bafodia,18,NullRandom,Random,2,Outside,Spatial + in/out,0.47058823529411764
Bafodia,18,Model,BRT,2,Outside,Spatial + in/out,0.5515463917525774
Bafodia,18,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,19,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5116279069767442
Bafodia,19,NullRandom,Random,2,Outside,Spatial + in/out,0.45555555555555555
Bafodia,19,Model,BRT,2,Outside,Spatial + in/out,0.5380434782608695
Bafodia,19,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,20,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5368421052631579
Bafodia,20,NullRandom,Random,2,Outside,Spatial + in/out,0.5681818181818182
Bafodia,20,Model,BRT,2,Outside,Spatial + in/out,0.5967741935483871
Bafodia,20,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,21,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6435643564356436
Bafodia,21,NullRandom,Random,2,Outside,Spatial + in/out,0.5
Bafodia,21,Model,BRT,2,Outside,Spatial + in/out,0.5597826086956522
Bafodia,21,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,22,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5533980582524272
Bafodia,22,NullRandom,Random,2,Outside,Spatial + in/out,0.4742268041237113
Bafodia,22,Model,BRT,2,Outside,Spatial + in/out,0.5472636815920398
Bafodia,22,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,23,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5979381443298969
Bafodia,23,NullRandom,Random,2,Outside,Spatial + in/out,0.3764705882352941
Bafodia,23,Model,BRT,2,Outside,Spatial + in/out,0.5904255319148937
Bafodia,23,TS,Optimal,2,Outside,Spatial + in/out,1
Bafodia,24,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6597938144329897
Bafodia,24,NullRandom,Random,2,Outside,Spatial + in/out,0.5591397849462365
Bafodia,24,Model,BRT,2,Outside,Spatial + in/out,0.5671641791044776
Bafodia,24,TS,Optimal,2,Outside,Spatial + in/out,1
